# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2021-11-15 22:48:12 EST       (nadww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 01052500 Diamond River near Wentworth Location, NH
# -----------------------------------------------------------------------------------
#
# Data provided for site 01052500
#            TS   parameter     Description
#         65661       00060     Discharge, cubic feet per second
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#    91  Daily mean calculated from data on this day matches published daily mean within 1 percent
# 
agency_cd	site_no	datetime	tz_cd	65661_00060	65661_00060_cd
USGS	01052500	2005-05-21 13:45	EDT	265	A:[91]
USGS	01052500	2005-05-21 14:00	EDT	263	A:[91]
USGS	01052500	2005-05-21 14:15	EDT	263	A:[91]
USGS	01052500	2005-05-21 14:30	EDT	265	A:[91]
USGS	01052500	2005-05-21 14:45	EDT	263	A:[91]
USGS	01052500	2005-05-21 15:00	EDT	263	A:[91]
USGS	01052500	2005-05-21 15:15	EDT	265	A:[91]
USGS	01052500	2005-05-21 15:30	EDT	263	A:[91]
USGS	01052500	2005-05-21 15:45	EDT	263	A:[91]
USGS	01052500	2005-05-21 16:00	EDT	263	A:[91]
USGS	01052500	2005-05-21 16:15	EDT	263	A:[91]
USGS	01052500	2005-05-21 16:30	EDT	263	A:[91]
USGS	01052500	2005-05-21 16:45	EDT	263	A:[91]
USGS	01052500	2005-05-21 17:00	EDT	260	A:[91]
USGS	01052500	2005-05-21 17:15	EDT	260	A:[91]
USGS	01052500	2005-05-21 17:30	EDT	260	A:[91]
USGS	01052500	2005-05-21 17:45	EDT	260	A:[91]
USGS	01052500	2005-05-21 18:00	EDT	257	A:[91]
USGS	01052500	2005-05-21 18:15	EDT	260	A:[91]
USGS	01052500	2005-05-21 18:30	EDT	260	A:[91]
USGS	01052500	2005-05-21 18:45	EDT	260	A:[91]
USGS	01052500	2005-05-21 19:00	EDT	257	A:[91]
USGS	01052500	2005-05-21 19:15	EDT	260	A:[91]
USGS	01052500	2005-05-21 19:30	EDT	263	A:[91]
USGS	01052500	2005-05-21 19:45	EDT	260	A:[91]
USGS	01052500	2005-05-21 20:00	EDT	260	A:[91]
USGS	01052500	2005-05-21 20:15	EDT	257	A:[91]
USGS	01052500	2005-05-21 20:30	EDT	260	A:[91]
USGS	01052500	2005-05-21 20:45	EDT	260	A:[91]
USGS	01052500	2005-05-21 21:00	EDT	260	A:[91]
USGS	01052500	2005-05-21 21:15	EDT	260	A:[91]
USGS	01052500	2005-05-21 21:30	EDT	260	A:[91]
USGS	01052500	2005-05-21 21:45	EDT	260	A:[91]
USGS	01052500	2005-05-21 22:00	EDT	257	A:[91]
USGS	01052500	2005-05-21 22:15	EDT	257	A:[91]
USGS	01052500	2005-05-21 22:30	EDT	260	A:[91]
USGS	01052500	2005-05-21 22:45	EDT	257	A:[91]
USGS	01052500	2005-05-21 23:00	EDT	260	A:[91]
USGS	01052500	2005-05-21 23:15	EDT	260	A:[91]
USGS	01052500	2005-05-21 23:30	EDT	260	A:[91]
USGS	01052500	2005-05-21 23:45	EDT	260	A:[91]
USGS	01052500	2005-05-22 00:00	EDT	260	A:[91]
USGS	01052500	2005-05-22 00:15	EDT	260	A:[91]
USGS	01052500	2005-05-22 00:30	EDT	263	A:[91]
USGS	01052500	2005-05-22 00:45	EDT	263	A:[91]
USGS	01052500	2005-05-22 01:00	EDT	265	A:[91]
USGS	01052500	2005-05-22 01:15	EDT	263	A:[91]
USGS	01052500	2005-05-22 01:30	EDT	263	A:[91]
USGS	01052500	2005-05-22 01:45	EDT	263	A:[91]
USGS	01052500	2005-05-22 02:00	EDT	265	A:[91]
USGS	01052500	2005-05-22 02:15	EDT	265	A:[91]
USGS	01052500	2005-05-22 02:30	EDT	268	A:[91]
USGS	01052500	2005-05-22 02:45	EDT	268	A:[91]
USGS	01052500	2005-05-22 03:00	EDT	271	A:[91]
USGS	01052500	2005-05-22 03:15	EDT	271	A:[91]
USGS	01052500	2005-05-22 03:30	EDT	274	A:[91]
USGS	01052500	2005-05-22 03:45	EDT	274	A:[91]
USGS	01052500	2005-05-22 04:00	EDT	271	A:[91]
USGS	01052500	2005-05-22 04:15	EDT	274	A:[91]
USGS	01052500	2005-05-22 04:30	EDT	274	A:[91]
USGS	01052500	2005-05-22 04:45	EDT	274	A:[91]
USGS	01052500	2005-05-22 05:00	EDT	280	A:[91]
USGS	01052500	2005-05-22 05:15	EDT	280	A:[91]
USGS	01052500	2005-05-22 05:30	EDT	282	A:[91]
USGS	01052500	2005-05-22 05:45	EDT	285	A:[91]
USGS	01052500	2005-05-22 06:00	EDT	285	A:[91]
USGS	01052500	2005-05-22 06:15	EDT	285	A:[91]
USGS	01052500	2005-05-22 06:30	EDT	288	A:[91]
USGS	01052500	2005-05-22 06:45	EDT	291	A:[91]
USGS	01052500	2005-05-22 07:00	EDT	291	A:[91]
USGS	01052500	2005-05-22 07:15	EDT	291	A:[91]
USGS	01052500	2005-05-22 07:30	EDT	297	A:[91]
USGS	01052500	2005-05-22 07:45	EDT	297	A:[91]
USGS	01052500	2005-05-22 08:00	EDT	297	A:[91]
USGS	01052500	2005-05-22 08:15	EDT	297	A:[91]
USGS	01052500	2005-05-22 08:30	EDT	300	A:[91]
USGS	01052500	2005-05-22 08:45	EDT	300	A:[91]
USGS	01052500	2005-05-22 09:00	EDT	303	A:[91]
USGS	01052500	2005-05-22 09:15	EDT	303	A:[91]
USGS	01052500	2005-05-22 09:30	EDT	307	A:[91]
USGS	01052500	2005-05-22 09:45	EDT	310	A:[91]
USGS	01052500	2005-05-22 10:00	EDT	313	A:[91]
USGS	01052500	2005-05-22 10:15	EDT	310	A:[91]
USGS	01052500	2005-05-22 10:30	EDT	313	A:[91]
USGS	01052500	2005-05-22 10:45	EDT	316	A:[91]
USGS	01052500	2005-05-22 11:00	EDT	316	A:[91]
USGS	01052500	2005-05-22 11:15	EDT	313	A:[91]
USGS	01052500	2005-05-22 11:30	EDT	313	A:[91]
USGS	01052500	2005-05-22 11:45	EDT	316	A:[91]
USGS	01052500	2005-05-22 12:00	EDT	322	A:[91]
USGS	01052500	2005-05-22 12:15	EDT	316	A:[91]
USGS	01052500	2005-05-22 12:30	EDT	316	A:[91]
USGS	01052500	2005-05-22 12:45	EDT	322	A:[91]
USGS	01052500	2005-05-22 13:00	EDT	322	A:[91]
USGS	01052500	2005-05-22 13:15	EDT	325	A:[91]
USGS	01052500	2005-05-22 13:30	EDT	322	A:[91]
USGS	01052500	2005-05-22 13:45	EDT	322	A:[91]
USGS	01052500	2005-05-22 14:00	EDT	325	A:[91]
USGS	01052500	2005-05-22 14:15	EDT	325	A:[91]
USGS	01052500	2005-05-22 14:30	EDT	322	A:[91]
USGS	01052500	2005-05-22 14:45	EDT	325	A:[91]
USGS	01052500	2005-05-22 15:00	EDT	325	A:[91]
USGS	01052500	2005-05-22 15:15	EDT	329	A:[91]
USGS	01052500	2005-05-22 15:30	EDT	325	A:[91]
USGS	01052500	2005-05-22 15:45	EDT	329	A:[91]
USGS	01052500	2005-05-22 16:00	EDT	329	A:[91]
USGS	01052500	2005-05-22 16:15	EDT	329	A:[91]
USGS	01052500	2005-05-22 16:30	EDT	325	A:[91]
USGS	01052500	2005-05-22 16:45	EDT	329	A:[91]
USGS	01052500	2005-05-22 17:00	EDT	329	A:[91]
USGS	01052500	2005-05-22 17:15	EDT	332	A:[91]
USGS	01052500	2005-05-22 17:30	EDT	329	A:[91]
USGS	01052500	2005-05-22 17:45	EDT	332	A:[91]
USGS	01052500	2005-05-22 18:00	EDT	332	A:[91]
USGS	01052500	2005-05-22 18:15	EDT	332	A:[91]
USGS	01052500	2005-05-22 18:30	EDT	335	A:[91]
USGS	01052500	2005-05-22 18:45	EDT	335	A:[91]
USGS	01052500	2005-05-22 19:00	EDT	342	A:[91]
USGS	01052500	2005-05-22 19:15	EDT	335	A:[91]
USGS	01052500	2005-05-22 19:30	EDT	342	A:[91]
USGS	01052500	2005-05-22 19:45	EDT	342	A:[91]
USGS	01052500	2005-05-22 20:00	EDT	342	A:[91]
USGS	01052500	2005-05-22 20:15	EDT	342	A:[91]
USGS	01052500	2005-05-22 20:30	EDT	346	A:[91]
USGS	01052500	2005-05-22 20:45	EDT	346	A:[91]
USGS	01052500	2005-05-22 21:00	EDT	346	A:[91]
USGS	01052500	2005-05-22 21:15	EDT	346	A:[91]
USGS	01052500	2005-05-22 21:30	EDT	350	A:[91]
USGS	01052500	2005-05-22 21:45	EDT	350	A:[91]
USGS	01052500	2005-05-22 22:00	EDT	350	A:[91]
USGS	01052500	2005-05-22 22:15	EDT	353	A:[91]
USGS	01052500	2005-05-22 22:30	EDT	357	A:[91]
USGS	01052500	2005-05-22 22:45	EDT	357	A:[91]
USGS	01052500	2005-05-22 23:00	EDT	357	A:[91]
USGS	01052500	2005-05-22 23:15	EDT	360	A:[91]
USGS	01052500	2005-05-22 23:30	EDT	360	A:[91]
USGS	01052500	2005-05-22 23:45	EDT	360	A:[91]
USGS	01052500	2005-05-23 00:00	EDT	364	A:[91]
USGS	01052500	2005-05-23 00:15	EDT	360	A:[91]
USGS	01052500	2005-05-23 00:30	EDT	364	A:[91]
USGS	01052500	2005-05-23 00:45	EDT	364	A:[91]
USGS	01052500	2005-05-23 01:00	EDT	364	A:[91]
USGS	01052500	2005-05-23 01:15	EDT	360	A:[91]
USGS	01052500	2005-05-23 01:30	EDT	360	A:[91]
USGS	01052500	2005-05-23 01:45	EDT	372	A:[91]
USGS	01052500	2005-05-23 02:00	EDT	372	A:[91]
USGS	01052500	2005-05-23 02:15	EDT	360	A:[91]
USGS	01052500	2005-05-23 02:30	EDT	364	A:[91]
USGS	01052500	2005-05-23 02:45	EDT	372	A:[91]
USGS	01052500	2005-05-23 03:00	EDT	360	A:[91]
USGS	01052500	2005-05-23 03:15	EDT	360	A:[91]
USGS	01052500	2005-05-23 03:30	EDT	364	A:[91]
USGS	01052500	2005-05-23 03:45	EDT	364	A:[91]
USGS	01052500	2005-05-23 04:00	EDT	364	A:[91]
USGS	01052500	2005-05-23 04:15	EDT	360	A:[91]
USGS	01052500	2005-05-23 04:30	EDT	364	A:[91]
USGS	01052500	2005-05-23 04:45	EDT	364	A:[91]
USGS	01052500	2005-05-23 05:00	EDT	360	A:[91]
USGS	01052500	2005-05-23 05:15	EDT	360	A:[91]
USGS	01052500	2005-05-23 05:30	EDT	357	A:[91]
USGS	01052500	2005-05-23 05:45	EDT	360	A:[91]
USGS	01052500	2005-05-23 06:00	EDT	360	A:[91]
USGS	01052500	2005-05-23 06:15	EDT	357	A:[91]
USGS	01052500	2005-05-23 06:30	EDT	357	A:[91]
USGS	01052500	2005-05-23 06:45	EDT	353	A:[91]
USGS	01052500	2005-05-23 07:00	EDT	357	A:[91]
USGS	01052500	2005-05-23 07:15	EDT	353	A:[91]
USGS	01052500	2005-05-23 07:30	EDT	353	A:[91]
USGS	01052500	2005-05-23 07:45	EDT	353	A:[91]
USGS	01052500	2005-05-23 08:00	EDT	353	A:[91]
USGS	01052500	2005-05-23 08:15	EDT	353	A:[91]
USGS	01052500	2005-05-23 08:30	EDT	350	A:[91]
USGS	01052500	2005-05-23 08:45	EDT	346	A:[91]
USGS	01052500	2005-05-23 09:00	EDT	353	A:[91]
USGS	01052500	2005-05-23 09:15	EDT	350	A:[91]
USGS	01052500	2005-05-23 09:30	EDT	350	A:[91]
USGS	01052500	2005-05-23 09:45	EDT	346	A:[91]
USGS	01052500	2005-05-23 10:00	EDT	350	A:[91]
USGS	01052500	2005-05-23 10:15	EDT	350	A:[91]
USGS	01052500	2005-05-23 10:30	EDT	342	A:[91]
USGS	01052500	2005-05-23 10:45	EDT	342	A:[91]
USGS	01052500	2005-05-23 11:00	EDT	350	A:[91]
USGS	01052500	2005-05-23 11:15	EDT	346	A:[91]
USGS	01052500	2005-05-23 11:30	EDT	342	A:[91]
USGS	01052500	2005-05-23 11:45	EDT	346	A:[91]
USGS	01052500	2005-05-23 12:00	EDT	350	A:[91]
USGS	01052500	2005-05-23 12:15	EDT	350	A:[91]
USGS	01052500	2005-05-23 12:30	EDT	350	A:[91]
USGS	01052500	2005-05-23 12:45	EDT	350	A:[91]
USGS	01052500	2005-05-23 13:00	EDT	353	A:[91]
USGS	01052500	2005-05-23 13:15	EDT	357	A:[91]
USGS	01052500	2005-05-23 13:30	EDT	353	A:[91]
USGS	01052500	2005-05-23 13:45	EDT	357	A:[91]
USGS	01052500	2005-05-23 14:00	EDT	357	A:[91]
USGS	01052500	2005-05-23 14:15	EDT	372	A:[91]
USGS	01052500	2005-05-23 14:30	EDT	372	A:[91]
USGS	01052500	2005-05-23 14:45	EDT	379	A:[91]
USGS	01052500	2005-05-23 15:00	EDT	383	A:[91]
USGS	01052500	2005-05-23 15:15	EDT	391	A:[91]
USGS	01052500	2005-05-23 15:30	EDT	399	A:[91]
USGS	01052500	2005-05-23 15:45	EDT	406	A:[91]
USGS	01052500	2005-05-23 16:00	EDT	427	A:[91]
USGS	01052500	2005-05-23 16:15	EDT	439	A:[91]
USGS	01052500	2005-05-23 16:30	EDT	452	A:[91]
USGS	01052500	2005-05-23 16:45	EDT	474	A:[91]
USGS	01052500	2005-05-23 17:00	EDT	516	A:[91]
USGS	01052500	2005-05-23 17:15	EDT	548	A:[91]
USGS	01052500	2005-05-23 17:30	EDT	587	A:[91]
USGS	01052500	2005-05-23 17:45	EDT	623	A:[91]
USGS	01052500	2005-05-23 18:00	EDT	670	A:[91]
USGS	01052500	2005-05-23 18:15	EDT	720	A:[91]
USGS	01052500	2005-05-23 18:30	EDT	756	A:[91]
USGS	01052500	2005-05-23 18:45	EDT	798	A:[91]
USGS	01052500	2005-05-23 19:00	EDT	837	A:[91]
USGS	01052500	2005-05-23 19:15	EDT	859	A:[91]
USGS	01052500	2005-05-23 19:30	EDT	900	A:[91]
USGS	01052500	2005-05-23 19:45	EDT	918	A:[91]
USGS	01052500	2005-05-23 20:00	EDT	942	A:[91]
USGS	01052500	2005-05-23 20:15	EDT	985	A:[91]
USGS	01052500	2005-05-23 20:30	EDT	1000	A:[91]
USGS	01052500	2005-05-23 20:45	EDT	1050	A:[91]
USGS	01052500	2005-05-23 21:00	EDT	1060	A:[91]
USGS	01052500	2005-05-23 21:15	EDT	1080	A:[91]
USGS	01052500	2005-05-23 21:30	EDT	1170	A:[91]
USGS	01052500	2005-05-23 21:45	EDT	1170	A:[91]
USGS	01052500	2005-05-23 22:00	EDT	1230	A:[91]
USGS	01052500	2005-05-23 22:15	EDT	1230	A:[91]
USGS	01052500	2005-05-23 22:30	EDT	1260	A:[91]
USGS	01052500	2005-05-23 22:45	EDT	1290	A:[91]
USGS	01052500	2005-05-23 23:00	EDT	1320	A:[91]
USGS	01052500	2005-05-23 23:15	EDT	1310	A:[91]
USGS	01052500	2005-05-23 23:30	EDT	1330	A:[91]
USGS	01052500	2005-05-23 23:45	EDT	1340	A:[91]
USGS	01052500	2005-05-24 00:00	EDT	1340	A:[91]
USGS	01052500	2005-05-24 00:15	EDT	1340	A:[91]
USGS	01052500	2005-05-24 00:30	EDT	1310	A:[91]
USGS	01052500	2005-05-24 00:45	EDT	1310	A:[91]
USGS	01052500	2005-05-24 01:00	EDT	1320	A:[91]
USGS	01052500	2005-05-24 01:15	EDT	1310	A:[91]
USGS	01052500	2005-05-24 01:30	EDT	1290	A:[91]
USGS	01052500	2005-05-24 01:45	EDT	1320	A:[91]
USGS	01052500	2005-05-24 02:00	EDT	1310	A:[91]
USGS	01052500	2005-05-24 02:15	EDT	1310	A:[91]
USGS	01052500	2005-05-24 02:30	EDT	1300	A:[91]
USGS	01052500	2005-05-24 02:45	EDT	1300	A:[91]
USGS	01052500	2005-05-24 03:00	EDT	1260	A:[91]
USGS	01052500	2005-05-24 03:15	EDT	1260	A:[91]
USGS	01052500	2005-05-24 03:30	EDT	1260	A:[91]
USGS	01052500	2005-05-24 03:45	EDT	1290	A:[91]
USGS	01052500	2005-05-24 04:00	EDT	1270	A:[91]
USGS	01052500	2005-05-24 04:15	EDT	1240	A:[91]
USGS	01052500	2005-05-24 04:30	EDT	1250	A:[91]
USGS	01052500	2005-05-24 04:45	EDT	1220	A:[91]
USGS	01052500	2005-05-24 05:00	EDT	1220	A:[91]
USGS	01052500	2005-05-24 05:15	EDT	1240	A:[91]
USGS	01052500	2005-05-24 05:30	EDT	1220	A:[91]
USGS	01052500	2005-05-24 05:45	EDT	1210	A:[91]
USGS	01052500	2005-05-24 06:00	EDT	1210	A:[91]
USGS	01052500	2005-05-24 06:15	EDT	1190	A:[91]
USGS	01052500	2005-05-24 06:30	EDT	1170	A:[91]
USGS	01052500	2005-05-24 06:45	EDT	1170	A:[91]
USGS	01052500	2005-05-24 07:00	EDT	1150	A:[91]
USGS	01052500	2005-05-24 07:15	EDT	1160	A:[91]
USGS	01052500	2005-05-24 07:30	EDT	1150	A:[91]
USGS	01052500	2005-05-24 07:45	EDT	1130	A:[91]
USGS	01052500	2005-05-24 08:00	EDT	1130	A:[91]
USGS	01052500	2005-05-24 08:15	EDT	1110	A:[91]
USGS	01052500	2005-05-24 08:30	EDT	1110	A:[91]
USGS	01052500	2005-05-24 08:45	EDT	1110	A:[91]
USGS	01052500	2005-05-24 09:00	EDT	1090	A:[91]
USGS	01052500	2005-05-24 09:15	EDT	1070	A:[91]
USGS	01052500	2005-05-24 09:30	EDT	1060	A:[91]
USGS	01052500	2005-05-24 09:45	EDT	1040	A:[91]
USGS	01052500	2005-05-24 10:00	EDT	1040	A:[91]
USGS	01052500	2005-05-24 10:15	EDT	1020	A:[91]
USGS	01052500	2005-05-24 10:30	EDT	1040	A:[91]
USGS	01052500	2005-05-24 10:45	EDT	1020	A:[91]
USGS	01052500	2005-05-24 11:00	EDT	1010	A:[91]
USGS	01052500	2005-05-24 11:15	EDT	1010	A:[91]
USGS	01052500	2005-05-24 11:30	EDT	1000	A:[91]
USGS	01052500	2005-05-24 11:45	EDT	985	A:[91]
USGS	01052500	2005-05-24 12:00	EDT	960	A:[91]
USGS	01052500	2005-05-24 12:15	EDT	960	A:[91]
USGS	01052500	2005-05-24 12:30	EDT	948	A:[91]
USGS	01052500	2005-05-24 12:45	EDT	942	A:[91]
USGS	01052500	2005-05-24 13:00	EDT	948	A:[91]
USGS	01052500	2005-05-24 13:15	EDT	918	A:[91]
USGS	01052500	2005-05-24 13:30	EDT	960	A:[91]
USGS	01052500	2005-05-24 13:45	EDT	918	A:[91]
USGS	01052500	2005-05-24 14:00	EDT	912	A:[91]
USGS	01052500	2005-05-24 14:15	EDT	882	A:[91]
USGS	01052500	2005-05-24 14:30	EDT	888	A:[91]
USGS	01052500	2005-05-24 14:45	EDT	882	A:[91]
USGS	01052500	2005-05-24 15:00	EDT	871	A:[91]
USGS	01052500	2005-05-24 15:15	EDT	859	A:[91]
USGS	01052500	2005-05-24 15:30	EDT	848	A:[91]
USGS	01052500	2005-05-24 15:45	EDT	848	A:[91]
USGS	01052500	2005-05-24 16:00	EDT	848	A:[91]
USGS	01052500	2005-05-24 16:15	EDT	831	A:[91]
USGS	01052500	2005-05-24 16:30	EDT	820	A:[91]
USGS	01052500	2005-05-24 16:45	EDT	809	A:[91]
USGS	01052500	2005-05-24 17:00	EDT	815	A:[91]
USGS	01052500	2005-05-24 17:15	EDT	809	A:[91]
USGS	01052500	2005-05-24 17:30	EDT	798	A:[91]
USGS	01052500	2005-05-24 17:45	EDT	782	A:[91]
USGS	01052500	2005-05-24 18:00	EDT	787	A:[91]
USGS	01052500	2005-05-24 18:15	EDT	782	A:[91]
USGS	01052500	2005-05-24 18:30	EDT	777	A:[91]
USGS	01052500	2005-05-24 18:45	EDT	766	A:[91]
USGS	01052500	2005-05-24 19:00	EDT	761	A:[91]
USGS	01052500	2005-05-24 19:15	EDT	761	A:[91]
USGS	01052500	2005-05-24 19:30	EDT	761	A:[91]
USGS	01052500	2005-05-24 19:45	EDT	756	A:[91]
USGS	01052500	2005-05-24 20:00	EDT	745	A:[91]
USGS	01052500	2005-05-24 20:15	EDT	740	A:[91]
USGS	01052500	2005-05-24 20:30	EDT	740	A:[91]
USGS	01052500	2005-05-24 20:45	EDT	720	A:[91]
USGS	01052500	2005-05-24 21:00	EDT	725	A:[91]
USGS	01052500	2005-05-24 21:15	EDT	715	A:[91]
USGS	01052500	2005-05-24 21:30	EDT	715	A:[91]
USGS	01052500	2005-05-24 21:45	EDT	700	A:[91]
USGS	01052500	2005-05-24 22:00	EDT	709	A:[91]
USGS	01052500	2005-05-24 22:15	EDT	690	A:[91]
USGS	01052500	2005-05-24 22:30	EDT	695	A:[91]
USGS	01052500	2005-05-24 22:45	EDT	690	A:[91]
USGS	01052500	2005-05-24 23:00	EDT	670	A:[91]
USGS	01052500	2005-05-24 23:15	EDT	685	A:[91]
USGS	01052500	2005-05-24 23:30	EDT	665	A:[91]
USGS	01052500	2005-05-24 23:45	EDT	665	A:[91]
USGS	01052500	2005-05-25 00:00	EDT	665	A:[91]
USGS	01052500	2005-05-25 00:15	EDT	656	A:[91]
USGS	01052500	2005-05-25 00:30	EDT	661	A:[91]
USGS	01052500	2005-05-25 00:45	EDT	656	A:[91]
USGS	01052500	2005-05-25 01:00	EDT	646	A:[91]
USGS	01052500	2005-05-25 01:15	EDT	651	A:[91]
USGS	01052500	2005-05-25 01:30	EDT	642	A:[91]
USGS	01052500	2005-05-25 01:45	EDT	637	A:[91]
USGS	01052500	2005-05-25 02:00	EDT	632	A:[91]
USGS	01052500	2005-05-25 02:15	EDT	628	A:[91]
USGS	01052500	2005-05-25 02:30	EDT	623	A:[91]
USGS	01052500	2005-05-25 02:45	EDT	623	A:[91]
USGS	01052500	2005-05-25 03:00	EDT	619	A:[91]
USGS	01052500	2005-05-25 03:15	EDT	609	A:[91]
USGS	01052500	2005-05-25 03:30	EDT	619	A:[91]
USGS	01052500	2005-05-25 03:45	EDT	605	A:[91]
USGS	01052500	2005-05-25 04:00	EDT	609	A:[91]
USGS	01052500	2005-05-25 04:15	EDT	600	A:[91]
USGS	01052500	2005-05-25 04:30	EDT	605	A:[91]
USGS	01052500	2005-05-25 04:45	EDT	600	A:[91]
USGS	01052500	2005-05-25 05:00	EDT	592	A:[91]
USGS	01052500	2005-05-25 05:15	EDT	596	A:[91]
USGS	01052500	2005-05-25 05:30	EDT	587	A:[91]
USGS	01052500	2005-05-25 05:45	EDT	592	A:[91]
USGS	01052500	2005-05-25 06:00	EDT	583	A:[91]
USGS	01052500	2005-05-25 06:15	EDT	583	A:[91]
USGS	01052500	2005-05-25 06:30	EDT	587	A:[91]
USGS	01052500	2005-05-25 06:45	EDT	574	A:[91]
USGS	01052500	2005-05-25 07:00	EDT	570	A:[91]
USGS	01052500	2005-05-25 07:15	EDT	565	A:[91]
USGS	01052500	2005-05-25 07:30	EDT	570	A:[91]
USGS	01052500	2005-05-25 07:45	EDT	565	A:[91]
USGS	01052500	2005-05-25 08:00	EDT	565	A:[91]
USGS	01052500	2005-05-25 08:15	EDT	561	A:[91]
USGS	01052500	2005-05-25 08:30	EDT	561	A:[91]
USGS	01052500	2005-05-25 08:45	EDT	557	A:[91]
USGS	01052500	2005-05-25 09:00	EDT	561	A:[91]
USGS	01052500	2005-05-25 09:15	EDT	561	A:[91]
USGS	01052500	2005-05-25 09:30	EDT	557	A:[91]
USGS	01052500	2005-05-25 09:45	EDT	540	A:[91]
USGS	01052500	2005-05-25 10:00	EDT	548	A:[91]
USGS	01052500	2005-05-25 10:15	EDT	540	A:[91]
USGS	01052500	2005-05-25 10:30	EDT	548	A:[91]
USGS	01052500	2005-05-25 10:45	EDT	540	A:[91]
USGS	01052500	2005-05-25 11:00	EDT	535	A:[91]
USGS	01052500	2005-05-25 11:15	EDT	525	A:[91]
USGS	01052500	2005-05-25 11:30	EDT	530	A:[91]
USGS	01052500	2005-05-25 11:45	EDT	530	A:[91]
USGS	01052500	2005-05-25 12:00	EDT	525	A:[91]
USGS	01052500	2005-05-25 12:15	EDT	530	A:[91]
USGS	01052500	2005-05-25 12:30	EDT	521	A:[91]
USGS	01052500	2005-05-25 12:45	EDT	521	A:[91]
USGS	01052500	2005-05-25 13:00	EDT	521	A:[91]
USGS	01052500	2005-05-25 13:15	EDT	516	A:[91]
USGS	01052500	2005-05-25 13:30	EDT	516	A:[91]
USGS	01052500	2005-05-25 13:45	EDT	511	A:[91]
USGS	01052500	2005-05-25 14:00	EDT	506	A:[91]
USGS	01052500	2005-05-25 14:15	EDT	506	A:[91]
USGS	01052500	2005-05-25 14:30	EDT	502	A:[91]
USGS	01052500	2005-05-25 14:45	EDT	506	A:[91]
USGS	01052500	2005-05-25 15:00	EDT	502	A:[91]
USGS	01052500	2005-05-25 15:15	EDT	502	A:[91]
USGS	01052500	2005-05-25 15:30	EDT	497	A:[91]
USGS	01052500	2005-05-25 15:45	EDT	497	A:[91]
USGS	01052500	2005-05-25 16:00	EDT	492	A:[91]
USGS	01052500	2005-05-25 16:15	EDT	483	A:[91]
USGS	01052500	2005-05-25 16:30	EDT	483	A:[91]
USGS	01052500	2005-05-25 16:45	EDT	492	A:[91]
USGS	01052500	2005-05-25 17:00	EDT	479	A:[91]
USGS	01052500	2005-05-25 17:15	EDT	479	A:[91]
USGS	01052500	2005-05-25 17:30	EDT	474	A:[91]
USGS	01052500	2005-05-25 17:45	EDT	474	A:[91]
USGS	01052500	2005-05-25 18:00	EDT	479	A:[91]
USGS	01052500	2005-05-25 18:15	EDT	479	A:[91]
USGS	01052500	2005-05-25 18:30	EDT	465	A:[91]
USGS	01052500	2005-05-25 18:45	EDT	461	A:[91]
USGS	01052500	2005-05-25 19:00	EDT	470	A:[91]
USGS	01052500	2005-05-25 19:15	EDT	470	A:[91]
USGS	01052500	2005-05-25 19:30	EDT	470	A:[91]
USGS	01052500	2005-05-25 19:45	EDT	465	A:[91]
USGS	01052500	2005-05-25 20:00	EDT	465	A:[91]
USGS	01052500	2005-05-25 20:15	EDT	461	A:[91]
USGS	01052500	2005-05-25 20:30	EDT	461	A:[91]
USGS	01052500	2005-05-25 20:45	EDT	465	A:[91]
USGS	01052500	2005-05-25 21:00	EDT	457	A:[91]
USGS	01052500	2005-05-25 21:15	EDT	461	A:[91]
USGS	01052500	2005-05-25 21:30	EDT	457	A:[91]
USGS	01052500	2005-05-25 21:45	EDT	452	A:[91]
USGS	01052500	2005-05-25 22:00	EDT	452	A:[91]
USGS	01052500	2005-05-25 22:15	EDT	457	A:[91]
USGS	01052500	2005-05-25 22:30	EDT	452	A:[91]
USGS	01052500	2005-05-25 22:45	EDT	457	A:[91]
USGS	01052500	2005-05-25 23:00	EDT	448	A:[91]
USGS	01052500	2005-05-25 23:15	EDT	448	A:[91]
USGS	01052500	2005-05-25 23:30	EDT	448	A:[91]
USGS	01052500	2005-05-25 23:45	EDT	448	A:[91]
USGS	01052500	2005-05-26 00:00	EDT	452	A:[91]
USGS	01052500	2005-05-26 00:15	EDT	444	A:[91]
USGS	01052500	2005-05-26 00:30	EDT	444	A:[91]
USGS	01052500	2005-05-26 00:45	EDT	439	A:[91]
USGS	01052500	2005-05-26 01:00	EDT	444	A:[91]
USGS	01052500	2005-05-26 01:15	EDT	444	A:[91]
USGS	01052500	2005-05-26 01:30	EDT	439	A:[91]
