# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2021-11-15 23:02:16 EST       (nadww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 01052500 Diamond River near Wentworth Location, NH
# -----------------------------------------------------------------------------------
#
# Data provided for site 01052500
#            TS   parameter     Description
#         65661       00060     Discharge, cubic feet per second
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	tz_cd	65661_00060	65661_00060_cd
USGS	01052500	2019-04-28 11:45	EDT	2970	A
USGS	01052500	2019-04-28 12:00	EDT	2940	A
USGS	01052500	2019-04-28 12:15	EDT	2900	A
USGS	01052500	2019-04-28 12:30	EDT	2870	A
USGS	01052500	2019-04-28 12:45	EDT	2850	A
USGS	01052500	2019-04-28 13:00	EDT	2830	A
USGS	01052500	2019-04-28 13:15	EDT	2790	A
USGS	01052500	2019-04-28 13:30	EDT	2770	A
USGS	01052500	2019-04-28 13:45	EDT	2730	A
USGS	01052500	2019-04-28 14:00	EDT	2700	A
USGS	01052500	2019-04-28 14:15	EDT	2660	A
USGS	01052500	2019-04-28 14:30	EDT	2630	A
USGS	01052500	2019-04-28 14:45	EDT	2610	A
USGS	01052500	2019-04-28 15:00	EDT	2600	A
USGS	01052500	2019-04-28 15:15	EDT	2570	A
USGS	01052500	2019-04-28 15:30	EDT	2530	A
USGS	01052500	2019-04-28 15:45	EDT	2510	A
USGS	01052500	2019-04-28 16:00	EDT	2500	A
USGS	01052500	2019-04-28 16:15	EDT	2450	A
USGS	01052500	2019-04-28 16:30	EDT	2440	A
USGS	01052500	2019-04-28 16:45	EDT	2400	A
USGS	01052500	2019-04-28 17:00	EDT	2380	A
USGS	01052500	2019-04-28 17:15	EDT	2360	A
USGS	01052500	2019-04-28 17:30	EDT	2340	A
USGS	01052500	2019-04-28 17:45	EDT	2320	A
USGS	01052500	2019-04-28 18:00	EDT	2270	A
USGS	01052500	2019-04-28 18:15	EDT	2270	A
USGS	01052500	2019-04-28 18:30	EDT	2250	A
USGS	01052500	2019-04-28 18:45	EDT	2230	A
USGS	01052500	2019-04-28 19:00	EDT	2210	A
USGS	01052500	2019-04-28 19:15	EDT	2190	A
USGS	01052500	2019-04-28 19:30	EDT	2150	A
USGS	01052500	2019-04-28 19:45	EDT	2160	A
USGS	01052500	2019-04-28 20:00	EDT	2130	A
USGS	01052500	2019-04-28 20:15	EDT	2110	A
USGS	01052500	2019-04-28 20:30	EDT	2090	A
USGS	01052500	2019-04-28 20:45	EDT	2070	A
USGS	01052500	2019-04-28 21:00	EDT	2080	A
USGS	01052500	2019-04-28 21:15	EDT	2030	A
USGS	01052500	2019-04-28 21:30	EDT	2030	A
USGS	01052500	2019-04-28 21:45	EDT	2000	A
USGS	01052500	2019-04-28 22:00	EDT	1980	A
USGS	01052500	2019-04-28 22:15	EDT	1970	A
USGS	01052500	2019-04-28 22:30	EDT	1960	A
USGS	01052500	2019-04-28 22:45	EDT	1930	A
USGS	01052500	2019-04-28 23:00	EDT	1920	A
USGS	01052500	2019-04-28 23:15	EDT	1890	A
USGS	01052500	2019-04-28 23:30	EDT	1870	A
USGS	01052500	2019-04-28 23:45	EDT	1860	A
USGS	01052500	2019-04-29 00:00	EDT	1850	A
USGS	01052500	2019-04-29 00:15	EDT	1830	A
USGS	01052500	2019-04-29 00:30	EDT	1810	A
USGS	01052500	2019-04-29 00:45	EDT	1780	A
USGS	01052500	2019-04-29 01:00	EDT	1780	A
USGS	01052500	2019-04-29 01:15	EDT	1750	A
USGS	01052500	2019-04-29 01:30	EDT	1730	A
USGS	01052500	2019-04-29 01:45	EDT	1720	A
USGS	01052500	2019-04-29 02:00	EDT	1700	A
USGS	01052500	2019-04-29 02:15	EDT	1680	A
USGS	01052500	2019-04-29 02:30	EDT	1660	A
USGS	01052500	2019-04-29 02:45	EDT	1640	A
USGS	01052500	2019-04-29 03:00	EDT	1640	A
USGS	01052500	2019-04-29 03:15	EDT	1620	A
USGS	01052500	2019-04-29 03:30	EDT	1610	A
USGS	01052500	2019-04-29 03:45	EDT	1590	A
USGS	01052500	2019-04-29 04:00	EDT	1570	A
USGS	01052500	2019-04-29 04:15	EDT	1560	A
USGS	01052500	2019-04-29 04:30	EDT	1550	A
USGS	01052500	2019-04-29 04:45	EDT	1530	A
USGS	01052500	2019-04-29 05:00	EDT	1520	A
USGS	01052500	2019-04-29 05:15	EDT	1510	A
USGS	01052500	2019-04-29 05:30	EDT	1490	A
USGS	01052500	2019-04-29 05:45	EDT	1490	A
USGS	01052500	2019-04-29 06:00	EDT	1460	A
USGS	01052500	2019-04-29 06:15	EDT	1460	A
USGS	01052500	2019-04-29 06:30	EDT	1460	A
USGS	01052500	2019-04-29 06:45	EDT	1430	A
USGS	01052500	2019-04-29 07:00	EDT	1420	A
USGS	01052500	2019-04-29 07:15	EDT	1420	A
USGS	01052500	2019-04-29 07:30	EDT	1420	A
USGS	01052500	2019-04-29 07:45	EDT	1400	A
USGS	01052500	2019-04-29 08:00	EDT	1380	A
USGS	01052500	2019-04-29 08:15	EDT	1380	A
USGS	01052500	2019-04-29 08:30	EDT	1360	A
USGS	01052500	2019-04-29 08:45	EDT	1350	A
USGS	01052500	2019-04-29 09:00	EDT	1350	A
USGS	01052500	2019-04-29 09:15	EDT	1340	A
USGS	01052500	2019-04-29 09:30	EDT	1320	A
USGS	01052500	2019-04-29 09:45	EDT	1320	A
USGS	01052500	2019-04-29 10:00	EDT	1300	A
USGS	01052500	2019-04-29 10:15	EDT	1300	A
USGS	01052500	2019-04-29 10:30	EDT	1300	A
USGS	01052500	2019-04-29 10:45	EDT	1280	A
USGS	01052500	2019-04-29 11:00	EDT	1280	A
USGS	01052500	2019-04-29 11:15	EDT	1270	A
USGS	01052500	2019-04-29 11:30	EDT	1250	A
USGS	01052500	2019-04-29 11:45	EDT	1250	A
USGS	01052500	2019-04-29 12:00	EDT	1240	A
USGS	01052500	2019-04-29 12:15	EDT	1230	A
USGS	01052500	2019-04-29 12:30	EDT	1230	A
USGS	01052500	2019-04-29 12:45	EDT	1230	A
USGS	01052500	2019-04-29 13:00	EDT	1220	A
USGS	01052500	2019-04-29 13:15	EDT	1220	A
USGS	01052500	2019-04-29 13:30	EDT	1200	A
USGS	01052500	2019-04-29 13:45	EDT	1190	A
USGS	01052500	2019-04-29 14:00	EDT	1190	A
USGS	01052500	2019-04-29 14:15	EDT	1190	A
USGS	01052500	2019-04-29 14:30	EDT	1180	A
USGS	01052500	2019-04-29 14:45	EDT	1180	A
USGS	01052500	2019-04-29 15:00	EDT	1170	A
USGS	01052500	2019-04-29 15:15	EDT	1170	A
USGS	01052500	2019-04-29 15:30	EDT	1170	A
USGS	01052500	2019-04-29 15:45	EDT	1160	A
USGS	01052500	2019-04-29 16:00	EDT	1160	A
USGS	01052500	2019-04-29 16:15	EDT	1160	A
USGS	01052500	2019-04-29 16:30	EDT	1160	A
USGS	01052500	2019-04-29 16:45	EDT	1170	A
USGS	01052500	2019-04-29 17:00	EDT	1160	A
USGS	01052500	2019-04-29 17:15	EDT	1160	A
USGS	01052500	2019-04-29 17:30	EDT	1160	A
USGS	01052500	2019-04-29 17:45	EDT	1150	A
USGS	01052500	2019-04-29 18:00	EDT	1160	A
USGS	01052500	2019-04-29 18:15	EDT	1170	A
USGS	01052500	2019-04-29 18:30	EDT	1170	A
USGS	01052500	2019-04-29 18:45	EDT	1170	A
USGS	01052500	2019-04-29 19:00	EDT	1170	A
USGS	01052500	2019-04-29 19:15	EDT	1170	A
USGS	01052500	2019-04-29 19:30	EDT	1170	A
USGS	01052500	2019-04-29 19:45	EDT	1170	A
USGS	01052500	2019-04-29 20:00	EDT	1180	A
USGS	01052500	2019-04-29 20:15	EDT	1180	A
USGS	01052500	2019-04-29 20:30	EDT	1180	A
USGS	01052500	2019-04-29 20:45	EDT	1190	A
USGS	01052500	2019-04-29 21:00	EDT	1170	A
USGS	01052500	2019-04-29 21:15	EDT	1180	A
USGS	01052500	2019-04-29 21:30	EDT	1170	A
USGS	01052500	2019-04-29 21:45	EDT	1180	A
USGS	01052500	2019-04-29 22:00	EDT	1190	A
USGS	01052500	2019-04-29 22:15	EDT	1180	A
USGS	01052500	2019-04-29 22:30	EDT	1180	A
USGS	01052500	2019-04-29 22:45	EDT	1180	A
USGS	01052500	2019-04-29 23:00	EDT	1170	A
USGS	01052500	2019-04-29 23:15	EDT	1170	A
USGS	01052500	2019-04-29 23:30	EDT	1170	A
USGS	01052500	2019-04-29 23:45	EDT	1180	A
USGS	01052500	2019-04-30 00:00	EDT	1170	A
USGS	01052500	2019-04-30 00:15	EDT	1170	A
USGS	01052500	2019-04-30 00:30	EDT	1170	A
USGS	01052500	2019-04-30 00:45	EDT	1180	A
USGS	01052500	2019-04-30 01:00	EDT	1170	A
USGS	01052500	2019-04-30 01:15	EDT	1170	A
USGS	01052500	2019-04-30 01:30	EDT	1170	A
USGS	01052500	2019-04-30 01:45	EDT	1160	A
USGS	01052500	2019-04-30 02:00	EDT	1180	A
USGS	01052500	2019-04-30 02:15	EDT	1170	A
USGS	01052500	2019-04-30 02:30	EDT	1170	A
USGS	01052500	2019-04-30 02:45	EDT	1160	A
USGS	01052500	2019-04-30 03:00	EDT	1170	A
USGS	01052500	2019-04-30 03:15	EDT	1170	A
USGS	01052500	2019-04-30 03:30	EDT	1150	A
USGS	01052500	2019-04-30 03:45	EDT	1160	A
USGS	01052500	2019-04-30 04:00	EDT	1150	A
USGS	01052500	2019-04-30 04:15	EDT	1160	A
USGS	01052500	2019-04-30 04:30	EDT	1150	A
USGS	01052500	2019-04-30 04:45	EDT	1140	A
USGS	01052500	2019-04-30 05:00	EDT	1160	A
USGS	01052500	2019-04-30 05:15	EDT	1140	A
USGS	01052500	2019-04-30 05:30	EDT	1140	A
USGS	01052500	2019-04-30 05:45	EDT	1140	A
USGS	01052500	2019-04-30 06:00	EDT	1130	A
USGS	01052500	2019-04-30 06:15	EDT	1140	A
USGS	01052500	2019-04-30 06:30	EDT	1130	A
USGS	01052500	2019-04-30 06:45	EDT	1130	A
USGS	01052500	2019-04-30 07:00	EDT	1130	A
USGS	01052500	2019-04-30 07:15	EDT	1120	A
USGS	01052500	2019-04-30 07:30	EDT	1120	A
USGS	01052500	2019-04-30 07:45	EDT	1110	A
USGS	01052500	2019-04-30 08:00	EDT	1120	A
USGS	01052500	2019-04-30 08:15	EDT	1110	A
USGS	01052500	2019-04-30 08:30	EDT	1100	A
USGS	01052500	2019-04-30 08:45	EDT	1100	A
USGS	01052500	2019-04-30 09:00	EDT	1090	A
USGS	01052500	2019-04-30 09:15	EDT	1090	A
USGS	01052500	2019-04-30 09:30	EDT	1090	A
USGS	01052500	2019-04-30 09:45	EDT	1080	A
USGS	01052500	2019-04-30 10:00	EDT	1080	A
USGS	01052500	2019-04-30 10:15	EDT	1080	A
USGS	01052500	2019-04-30 10:30	EDT	1080	A
USGS	01052500	2019-04-30 10:45	EDT	1070	A
USGS	01052500	2019-04-30 11:00	EDT	1060	A
USGS	01052500	2019-04-30 11:15	EDT	1060	A
USGS	01052500	2019-04-30 11:30	EDT	1060	A
USGS	01052500	2019-04-30 11:45	EDT	1050	A
USGS	01052500	2019-04-30 12:00	EDT	1040	A
USGS	01052500	2019-04-30 12:15	EDT	1040	A
USGS	01052500	2019-04-30 12:30	EDT	1040	A
USGS	01052500	2019-04-30 12:45	EDT	1040	A
USGS	01052500	2019-04-30 13:00	EDT	1040	A
USGS	01052500	2019-04-30 13:15	EDT	1030	A
USGS	01052500	2019-04-30 13:30	EDT	1030	A
USGS	01052500	2019-04-30 13:45	EDT	1020	A
USGS	01052500	2019-04-30 14:00	EDT	1020	A
USGS	01052500	2019-04-30 14:15	EDT	1020	A
USGS	01052500	2019-04-30 14:30	EDT	1020	A
USGS	01052500	2019-04-30 14:45	EDT	1010	A
USGS	01052500	2019-04-30 15:00	EDT	1010	A
USGS	01052500	2019-04-30 15:15	EDT	1000	A
USGS	01052500	2019-04-30 15:30	EDT	996	A
USGS	01052500	2019-04-30 15:45	EDT	996	A
USGS	01052500	2019-04-30 16:00	EDT	989	A
USGS	01052500	2019-04-30 16:15	EDT	996	A
USGS	01052500	2019-04-30 16:30	EDT	983	A
USGS	01052500	2019-04-30 16:45	EDT	983	A
USGS	01052500	2019-04-30 17:00	EDT	976	A
USGS	01052500	2019-04-30 17:15	EDT	976	A
USGS	01052500	2019-04-30 17:30	EDT	970	A
USGS	01052500	2019-04-30 17:45	EDT	970	A
USGS	01052500	2019-04-30 18:00	EDT	970	A
USGS	01052500	2019-04-30 18:15	EDT	964	A
USGS	01052500	2019-04-30 18:30	EDT	964	A
USGS	01052500	2019-04-30 18:45	EDT	964	A
USGS	01052500	2019-04-30 19:00	EDT	964	A
USGS	01052500	2019-04-30 19:15	EDT	964	A
USGS	01052500	2019-04-30 19:30	EDT	957	A
USGS	01052500	2019-04-30 19:45	EDT	964	A
USGS	01052500	2019-04-30 20:00	EDT	964	A
USGS	01052500	2019-04-30 20:15	EDT	964	A
USGS	01052500	2019-04-30 20:30	EDT	964	A
USGS	01052500	2019-04-30 20:45	EDT	970	A
USGS	01052500	2019-04-30 21:00	EDT	970	A
USGS	01052500	2019-04-30 21:15	EDT	964	A
USGS	01052500	2019-04-30 21:30	EDT	970	A
USGS	01052500	2019-04-30 21:45	EDT	964	A
USGS	01052500	2019-04-30 22:00	EDT	964	A
USGS	01052500	2019-04-30 22:15	EDT	964	A
USGS	01052500	2019-04-30 22:30	EDT	970	A
USGS	01052500	2019-04-30 22:45	EDT	970	A
USGS	01052500	2019-04-30 23:00	EDT	970	A
USGS	01052500	2019-04-30 23:15	EDT	964	A
USGS	01052500	2019-04-30 23:30	EDT	970	A
USGS	01052500	2019-04-30 23:45	EDT	964	A
USGS	01052500	2019-05-01 00:00	EDT	964	A
USGS	01052500	2019-05-01 00:15	EDT	964	A
USGS	01052500	2019-05-01 00:30	EDT	970	A
USGS	01052500	2019-05-01 00:45	EDT	970	A
USGS	01052500	2019-05-01 01:00	EDT	964	A
USGS	01052500	2019-05-01 01:15	EDT	964	A
USGS	01052500	2019-05-01 01:30	EDT	964	A
USGS	01052500	2019-05-01 01:45	EDT	964	A
USGS	01052500	2019-05-01 02:00	EDT	970	A
USGS	01052500	2019-05-01 02:15	EDT	957	A
USGS	01052500	2019-05-01 02:30	EDT	970	A
USGS	01052500	2019-05-01 02:45	EDT	964	A
USGS	01052500	2019-05-01 03:00	EDT	957	A
USGS	01052500	2019-05-01 03:15	EDT	964	A
USGS	01052500	2019-05-01 03:30	EDT	964	A
USGS	01052500	2019-05-01 03:45	EDT	964	A
USGS	01052500	2019-05-01 04:00	EDT	964	A
USGS	01052500	2019-05-01 04:15	EDT	964	A
USGS	01052500	2019-05-01 04:30	EDT	957	A
USGS	01052500	2019-05-01 04:45	EDT	957	A
USGS	01052500	2019-05-01 05:00	EDT	964	A
USGS	01052500	2019-05-01 05:15	EDT	964	A
USGS	01052500	2019-05-01 05:30	EDT	957	A
USGS	01052500	2019-05-01 05:45	EDT	964	A
USGS	01052500	2019-05-01 06:00	EDT	957	A
USGS	01052500	2019-05-01 06:15	EDT	957	A
USGS	01052500	2019-05-01 06:30	EDT	951	A
USGS	01052500	2019-05-01 06:45	EDT	951	A
USGS	01052500	2019-05-01 07:00	EDT	951	A
USGS	01052500	2019-05-01 07:15	EDT	951	A
USGS	01052500	2019-05-01 07:30	EDT	945	A
USGS	01052500	2019-05-01 07:45	EDT	945	A
USGS	01052500	2019-05-01 08:00	EDT	938	A
USGS	01052500	2019-05-01 08:15	EDT	938	A
USGS	01052500	2019-05-01 08:30	EDT	938	A
USGS	01052500	2019-05-01 08:45	EDT	926	A
USGS	01052500	2019-05-01 09:00	EDT	932	A
USGS	01052500	2019-05-01 09:15	EDT	932	A
USGS	01052500	2019-05-01 09:30	EDT	920	A
USGS	01052500	2019-05-01 09:45	EDT	920	A
USGS	01052500	2019-05-01 10:00	EDT	920	A
USGS	01052500	2019-05-01 10:15	EDT	913	A
USGS	01052500	2019-05-01 10:30	EDT	913	A
USGS	01052500	2019-05-01 10:45	EDT	913	A
USGS	01052500	2019-05-01 11:00	EDT	907	A
USGS	01052500	2019-05-01 11:15	EDT	907	A
USGS	01052500	2019-05-01 11:30	EDT	901	A
USGS	01052500	2019-05-01 11:45	EDT	901	A
USGS	01052500	2019-05-01 12:00	EDT	895	A
USGS	01052500	2019-05-01 12:15	EDT	895	A
USGS	01052500	2019-05-01 12:30	EDT	889	A
USGS	01052500	2019-05-01 12:45	EDT	895	A
USGS	01052500	2019-05-01 13:00	EDT	889	A
USGS	01052500	2019-05-01 13:15	EDT	883	A
USGS	01052500	2019-05-01 13:30	EDT	877	A
USGS	01052500	2019-05-01 13:45	EDT	877	A
USGS	01052500	2019-05-01 14:00	EDT	871	A
USGS	01052500	2019-05-01 14:15	EDT	871	A
USGS	01052500	2019-05-01 14:30	EDT	871	A
USGS	01052500	2019-05-01 14:45	EDT	865	A
USGS	01052500	2019-05-01 15:00	EDT	871	A
USGS	01052500	2019-05-01 15:15	EDT	865	A
USGS	01052500	2019-05-01 15:30	EDT	865	A
USGS	01052500	2019-05-01 15:45	EDT	859	A
USGS	01052500	2019-05-01 16:00	EDT	853	A
USGS	01052500	2019-05-01 16:15	EDT	859	A
USGS	01052500	2019-05-01 16:30	EDT	853	A
USGS	01052500	2019-05-01 16:45	EDT	853	A
USGS	01052500	2019-05-01 17:00	EDT	853	A
USGS	01052500	2019-05-01 17:15	EDT	847	A
USGS	01052500	2019-05-01 17:30	EDT	859	A
USGS	01052500	2019-05-01 17:45	EDT	847	A
USGS	01052500	2019-05-01 18:00	EDT	847	A
USGS	01052500	2019-05-01 18:15	EDT	853	A
USGS	01052500	2019-05-01 18:30	EDT	853	A
USGS	01052500	2019-05-01 18:45	EDT	853	A
USGS	01052500	2019-05-01 19:00	EDT	853	A
USGS	01052500	2019-05-01 19:15	EDT	853	A
USGS	01052500	2019-05-01 19:30	EDT	853	A
USGS	01052500	2019-05-01 19:45	EDT	859	A
USGS	01052500	2019-05-01 20:00	EDT	865	A
USGS	01052500	2019-05-01 20:15	EDT	865	A
USGS	01052500	2019-05-01 20:30	EDT	865	A
USGS	01052500	2019-05-01 20:45	EDT	859	A
USGS	01052500	2019-05-01 21:00	EDT	865	A
USGS	01052500	2019-05-01 21:15	EDT	877	A
USGS	01052500	2019-05-01 21:30	EDT	865	A
USGS	01052500	2019-05-01 21:45	EDT	877	A
USGS	01052500	2019-05-01 22:00	EDT	883	A
USGS	01052500	2019-05-01 22:15	EDT	877	A
USGS	01052500	2019-05-01 22:30	EDT	877	A
USGS	01052500	2019-05-01 22:45	EDT	877	A
USGS	01052500	2019-05-01 23:00	EDT	871	A
USGS	01052500	2019-05-01 23:15	EDT	877	A
USGS	01052500	2019-05-01 23:30	EDT	883	A
USGS	01052500	2019-05-01 23:45	EDT	883	A
USGS	01052500	2019-05-02 00:00	EDT	895	A
USGS	01052500	2019-05-02 00:15	EDT	889	A
USGS	01052500	2019-05-02 00:30	EDT	901	A
USGS	01052500	2019-05-02 00:45	EDT	901	A
USGS	01052500	2019-05-02 01:00	EDT	901	A
USGS	01052500	2019-05-02 01:15	EDT	913	A
USGS	01052500	2019-05-02 01:30	EDT	907	A
USGS	01052500	2019-05-02 01:45	EDT	920	A
USGS	01052500	2019-05-02 02:00	EDT	920	A
USGS	01052500	2019-05-02 02:15	EDT	926	A
USGS	01052500	2019-05-02 02:30	EDT	938	A
USGS	01052500	2019-05-02 02:45	EDT	945	A
USGS	01052500	2019-05-02 03:00	EDT	951	A
USGS	01052500	2019-05-02 03:15	EDT	964	A
USGS	01052500	2019-05-02 03:30	EDT	970	A
USGS	01052500	2019-05-02 03:45	EDT	983	A
USGS	01052500	2019-05-02 04:00	EDT	996	A
USGS	01052500	2019-05-02 04:15	EDT	1000	A
USGS	01052500	2019-05-02 04:30	EDT	1010	A
USGS	01052500	2019-05-02 04:45	EDT	1030	A
USGS	01052500	2019-05-02 05:00	EDT	1040	A
USGS	01052500	2019-05-02 05:15	EDT	1060	A
USGS	01052500	2019-05-02 05:30	EDT	1060	A
USGS	01052500	2019-05-02 05:45	EDT	1080	A
USGS	01052500	2019-05-02 06:00	EDT	1090	A
USGS	01052500	2019-05-02 06:15	EDT	1100	A
USGS	01052500	2019-05-02 06:30	EDT	1120	A
USGS	01052500	2019-05-02 06:45	EDT	1120	A
USGS	01052500	2019-05-02 07:00	EDT	1140	A
USGS	01052500	2019-05-02 07:15	EDT	1140	A
USGS	01052500	2019-05-02 07:30	EDT	1160	A
USGS	01052500	2019-05-02 07:45	EDT	1170	A
USGS	01052500	2019-05-02 08:00	EDT	1190	A
USGS	01052500	2019-05-02 08:15	EDT	1190	A
USGS	01052500	2019-05-02 08:30	EDT	1200	A
USGS	01052500	2019-05-02 08:45	EDT	1210	A
USGS	01052500	2019-05-02 09:00	EDT	1220	A
USGS	01052500	2019-05-02 09:15	EDT	1230	A
USGS	01052500	2019-05-02 09:30	EDT	1230	A
USGS	01052500	2019-05-02 09:45	EDT	1250	A
USGS	01052500	2019-05-02 10:00	EDT	1250	A
USGS	01052500	2019-05-02 10:15	EDT	1250	A
USGS	01052500	2019-05-02 10:30	EDT	1270	A
USGS	01052500	2019-05-02 10:45	EDT	1280	A
USGS	01052500	2019-05-02 11:00	EDT	1280	A
USGS	01052500	2019-05-02 11:15	EDT	1280	A
USGS	01052500	2019-05-02 11:30	EDT	1280	A
USGS	01052500	2019-05-02 11:45	EDT	1280	A
USGS	01052500	2019-05-02 12:00	EDT	1300	A
USGS	01052500	2019-05-02 12:15	EDT	1290	A
USGS	01052500	2019-05-02 12:30	EDT	1310	A
USGS	01052500	2019-05-02 12:45	EDT	1310	A
USGS	01052500	2019-05-02 13:00	EDT	1310	A
USGS	01052500	2019-05-02 13:15	EDT	1310	A
USGS	01052500	2019-05-02 13:30	EDT	1310	A
USGS	01052500	2019-05-02 13:45	EDT	1310	A
USGS	01052500	2019-05-02 14:00	EDT	1310	A
USGS	01052500	2019-05-02 14:15	EDT	1320	A
USGS	01052500	2019-05-02 14:30	EDT	1320	A
USGS	01052500	2019-05-02 14:45	EDT	1330	A
USGS	01052500	2019-05-02 15:00	EDT	1310	A
USGS	01052500	2019-05-02 15:15	EDT	1310	A
USGS	01052500	2019-05-02 15:30	EDT	1330	A
USGS	01052500	2019-05-02 15:45	EDT	1330	A
USGS	01052500	2019-05-02 16:00	EDT	1320	A
USGS	01052500	2019-05-02 16:15	EDT	1330	A
USGS	01052500	2019-05-02 16:30	EDT	1320	A
USGS	01052500	2019-05-02 16:45	EDT	1330	A
USGS	01052500	2019-05-02 17:00	EDT	1320	A
USGS	01052500	2019-05-02 17:15	EDT	1340	A
USGS	01052500	2019-05-02 17:30	EDT	1320	A
USGS	01052500	2019-05-02 17:45	EDT	1340	A
USGS	01052500	2019-05-02 18:00	EDT	1320	A
USGS	01052500	2019-05-02 18:15	EDT	1320	A
USGS	01052500	2019-05-02 18:30	EDT	1330	A
USGS	01052500	2019-05-02 18:45	EDT	1330	A
USGS	01052500	2019-05-02 19:00	EDT	1330	A
USGS	01052500	2019-05-02 19:15	EDT	1330	A
USGS	01052500	2019-05-02 19:30	EDT	1320	A
USGS	01052500	2019-05-02 19:45	EDT	1330	A
USGS	01052500	2019-05-02 20:00	EDT	1330	A
USGS	01052500	2019-05-02 20:15	EDT	1330	A
USGS	01052500	2019-05-02 20:30	EDT	1340	A
USGS	01052500	2019-05-02 20:45	EDT	1330	A
USGS	01052500	2019-05-02 21:00	EDT	1330	A
USGS	01052500	2019-05-02 21:15	EDT	1330	A
USGS	01052500	2019-05-02 21:30	EDT	1330	A
USGS	01052500	2019-05-02 21:45	EDT	1320	A
USGS	01052500	2019-05-02 22:00	EDT	1320	A
USGS	01052500	2019-05-02 22:15	EDT	1320	A
USGS	01052500	2019-05-02 22:30	EDT	1320	A
USGS	01052500	2019-05-02 22:45	EDT	1310	A
USGS	01052500	2019-05-02 23:00	EDT	1320	A
USGS	01052500	2019-05-02 23:15	EDT	1320	A
USGS	01052500	2019-05-02 23:30	EDT	1310	A
USGS	01052500	2019-05-02 23:45	EDT	1310	A
USGS	01052500	2019-05-03 00:00	EDT	1310	A
USGS	01052500	2019-05-03 00:15	EDT	1310	A
USGS	01052500	2019-05-03 00:30	EDT	1310	A
USGS	01052500	2019-05-03 00:45	EDT	1310	A
USGS	01052500	2019-05-03 01:00	EDT	1310	A
USGS	01052500	2019-05-03 01:15	EDT	1310	A
USGS	01052500	2019-05-03 01:30	EDT	1310	A
USGS	01052500	2019-05-03 01:45	EDT	1300	A
USGS	01052500	2019-05-03 02:00	EDT	1290	A
USGS	01052500	2019-05-03 02:15	EDT	1300	A
USGS	01052500	2019-05-03 02:30	EDT	1300	A
USGS	01052500	2019-05-03 02:45	EDT	1300	A
USGS	01052500	2019-05-03 03:00	EDT	1290	A
USGS	01052500	2019-05-03 03:15	EDT	1290	A
USGS	01052500	2019-05-03 03:30	EDT	1290	A
USGS	01052500	2019-05-03 03:45	EDT	1280	A
USGS	01052500	2019-05-03 04:00	EDT	1270	A
USGS	01052500	2019-05-03 04:15	EDT	1280	A
USGS	01052500	2019-05-03 04:30	EDT	1280	A
USGS	01052500	2019-05-03 04:45	EDT	1280	A
USGS	01052500	2019-05-03 05:00	EDT	1280	A
USGS	01052500	2019-05-03 05:15	EDT	1270	A
USGS	01052500	2019-05-03 05:30	EDT	1260	A
USGS	01052500	2019-05-03 05:45	EDT	1260	A
USGS	01052500	2019-05-03 06:00	EDT	1250	A
USGS	01052500	2019-05-03 06:15	EDT	1250	A
USGS	01052500	2019-05-03 06:30	EDT	1250	A
USGS	01052500	2019-05-03 06:45	EDT	1250	A
USGS	01052500	2019-05-03 07:00	EDT	1250	A
USGS	01052500	2019-05-03 07:15	EDT	1240	A
USGS	01052500	2019-05-03 07:30	EDT	1220	A
USGS	01052500	2019-05-03 07:45	EDT	1220	A
USGS	01052500	2019-05-03 08:00	EDT	1220	A
USGS	01052500	2019-05-03 08:15	EDT	1220	A
USGS	01052500	2019-05-03 08:30	EDT	1210	A
USGS	01052500	2019-05-03 08:45	EDT	1220	A
USGS	01052500	2019-05-03 09:00	EDT	1200	A
USGS	01052500	2019-05-03 09:15	EDT	1210	A
USGS	01052500	2019-05-03 09:30	EDT	1200	A
USGS	01052500	2019-05-03 09:45	EDT	1190	A
USGS	01052500	2019-05-03 10:00	EDT	1190	A
USGS	01052500	2019-05-03 10:15	EDT	1190	A
USGS	01052500	2019-05-03 10:30	EDT	1180	A
USGS	01052500	2019-05-03 10:45	EDT	1170	A
USGS	01052500	2019-05-03 11:00	EDT	1170	A
USGS	01052500	2019-05-03 11:15	EDT	1170	A
USGS	01052500	2019-05-03 11:30	EDT	1170	A
USGS	01052500	2019-05-03 11:45	EDT	1170	A
USGS	01052500	2019-05-03 12:00	EDT	1160	A
USGS	01052500	2019-05-03 12:15	EDT	1160	A
USGS	01052500	2019-05-03 12:30	EDT	1170	A
USGS	01052500	2019-05-03 12:45	EDT	1150	A
USGS	01052500	2019-05-03 13:00	EDT	1140	A
USGS	01052500	2019-05-03 13:15	EDT	1150	A
